0, 0.029402
0.537802, 0.029402
0.976658, 0.029401
1.509385, 0.029399
2.000231, 0.029399
2.486219, 0.029413
3.024624, 0.029469
3.557846, 0.029469
3.997007, 0
5.020689, 0.15082
5.603597, 0.15244
5.994684, 0.1529
6.531345, -0.11626
7.021371, 0.13558
7.506561, 0.17602
8.0442, 0.17601
8.579517, 0.17594
9.018209, 0.17594
9.505675, 0.17595
10.0421, 0.17589
10.57618, 0.17588
11.01465, 0.17587
11.55325, 0.17588
12.09019, 0.17587
12.52704, 0.17588
13.11329, 0.17599
13.60075, 0.17586
14.03992, 0.17588
14.57674, 0.1758
15.16073, 0.17591
15.55085, 0.17589
16.0416, 0.17596
16.57447, 0.1758
17.06546, 0.17589
17.54821, 0.09829
18.08779, -0.1353
18.57572, -0.13529
19.11176, -0.13454
19.54894, -0.13392
20.13416, -0.13286
20.57135, -0.13253
21.2066, -0.13247
21.59564, -0.13115
22.13256, -0.13061
22.6677, -0.12925
23.10906, -0.12926
23.64296, -0.12846
24.08141, -0.12796
24.61808, -0.12709
25.15524, -0.12687
25.64222, -0.12698
26.0807, -0.12594
26.61698, -0.12573
27.10394, -0.12557
27.59199, -0.12453
28.27499, -0.12419
28.61759, -0.1235
29.1538, -0.12349
29.68745, -0.1229
30.12734, -0.1226
30.61327, -0.1222
31.15224, -0.12211
31.68688, -0.12208
32.32002, -0.1214
32.61589, -0.12125
33.14978, -0.12066
33.63631, -0.12057
34.12666, -0.12014
34.6626, -0.11967
35.1972, -0.11903
35.63573, -0.11903
36.70992, -0.11827
37.14722, -0.11821
37.73512, -0.11799
38.1702, -0.11722
38.65818, -0.11666
39.14385, -0.11626
39.68353, -0.1162
40.17095, -0.11418
40.65567, -0.11504
41.14414, -0.11353
41.68022, -0.11347
42.21696, -0.1131
42.65575, -0.11191
43.19202, -0.11145
43.68157, -0.11062
44.16915, -0.1106
44.70561, -0.10967
45.19232, -0.10912
45.67858, -0.10765
46.70139, -0.10705
47.18878, -0.10545
47.67772, -0.10552
48.30919, -0.10498
48.70071, -0.10375
49.18755, -0.10266
50.21218, -0.10175
50.69872, -0.10024
51.18689, -0.1
51.8213, -0.09779
52.21118, -0.09776001
52.69909, -0.09601001
53.23415, -0.09573001
53.72159, -0.09456
54.21015, -0.09359
54.74611, -0.09359
55.2332, -0.09218001
55.76978, -0.09173001
56.35531, -0.09009
56.74317, -0.08987001
57.27981, -0.0895
57.71741, -0.08794001
58.25517, -0.08777
58.88908, -0.08703
59.27917, -0.08598001
59.81736, -0.08490001
60.30418, -0.08422001
60.74237, -0.08421
61.22949, -0.08280001
61.86334, -0.08240001
62.25364, -0.08102
62.83797, -0.08101001
63.32387, -0.08055001
63.76443, -0.07954001
64.25219, -0.07871
64.83703, -0.07812001
65.2765, -0.0781
65.76334, -0.07663
66.78875, -0.07532001
67.27525, -0.07532001
67.76299, -0.07497001
68.29858, -0.07401001
68.78516, -0.07412001
69.27598, -0.07282
69.80824, -0.07272001
70.29942, -0.07194
70.78476, -0.07148001
71.27014, -0.07148001
71.80933, -0.07031
72.29581, -0.07003
72.78275, -0.06907
73.37038, -0.06907
73.8545, -0.06871
74.34399, -0.0679
74.88158, -0.06717
75.31666, -0.06666001
75.80576, -0.06663
76.82912, -0.06528001
77.31685, -0.06395
77.80499, -0.06401
78.33926, -0.06347001
78.82848, -0.06249001
79.31808, -0.06257001
79.90323, -0.0611
80.33916, -0.06108001
80.82642, -0.05994
81.84857, -0.05951
82.33806, -0.05787
82.82533, -0.05746
83.36152, -0.05614
83.84978, -0.05612
84.33833, -0.05528
84.87244, -0.0543
85.40788, -0.05309
85.84666, -0.05249
86.38448, -0.05249
86.87221, -0.05066
87.45713, -0.05059
87.84593, -0.005009
88.38288, 0
88.86851, -0.049456
89.40791, -0.049456
89.94267, -0.046561
90.38165, -0.044331
90.86912, -0.044331
91.89493, -0.043993
92.42929, -0.042607
93.01447, -0.040971
93.40244, -0.040971
93.94041, -0.039877
94.42654, -0.038746
95.40579, -0.030039
95.88898, -0.030039
96.91522, -0.027813
97.45313, -0.027813
97.88882, -0.026252
98.52335, -0.026252
98.96228, -0.025127
99.40056, -0.024184
99.98593, -0.024184
100.4253, -0.022865
100.9114, -0.021439
101.3996, -0.021439
101.9358, -0.020435
102.4731, -0.020435
102.9102, -0.019382
103.4474, -0.01715
103.9327, -0.01715
104.421, -0.016885
104.9579, -0.016885
105.4453, -0.015938
105.9362, -0.014222
106.9559, -0.013164
107.4958, -0.012224
107.9797, -0.012224
108.4696, -0.01084
108.955, -0.01084
109.4431, -0.009686001
109.9792, -0.008773
110.4672, -0.008773
110.9536, -0.007627
111.4909, -0.006132
111.9785, -0.006132
112.5153, -0.005161
112.9568, -0.005161
113.4917, -0.004141
113.9765, -0.002545
114.5616, -0.002545
115.0496, -0.000713
115.4887, -0.000713
116.0246, -0.000537
116.608, 0.001163
117.0971, 0.001163
117.5363, 0.002542
117.9753, 0.003641
118.5136, 0.003641
118.9966, 0.005174
119.4866, 0.005174
120.0222, 0.006848
120.5097, 0.007999
120.9958, 0.007999
121.4863, 0.009347
122.0197, 0.009347
122.5572, 0.011379
122.9951, 0.01263
123.5315, 0.01263
124.0183, 0.013929
124.5573, 0.016088
125.0423, 0.016088
125.5313, 0.017499
126.0666, 0.017499
127.0417, 0.020718
127.5288, 0.020718
128.0154, 0.023079
128.5541, 0.023733
129.0409, 0.023733
129.5261, 0.025357
130.0647, 0.025357
130.552, 0.027153
